date,mkt,q1,q2,q3,q4,q5,ls
2015-02-02,-0.0017245743660603099,-0.011449920080935708,-0.009080497510873154,-0.0027938647741227924,0.0016676103444338128,0.01302380682289664,0.02447372690383235
2015-03-02,0.01270142329714721,0.0025474054271794086,0.00680534305645795,0.004873058916506193,0.021556812177059785,0.027751897914451446,0.025204492487272037
2015-04-01,0.014094546689688622,0.008640609622964413,0.004271670179618536,-0.0007766600124185675,0.02739848309465183,0.030829109921249827,0.022188500298285414
2015-05-04,0.0016589270045801157,-0.02063251060355297,-0.022535586202096853,0.014342429233604992,0.024365424819176962,0.012957527208569668,0.033590037812122636
2015-06-01,-0.032280842654867026,-0.06565246532124945,-0.04569041808997102,-0.03213147141129495,-0.028585434485888184,0.01056862334295436,0.07622108866420381
2015-07-01,-0.048994087906295454,-0.05831393013062178,-0.05782121576291436,-0.05095086143096289,-0.02853564119532873,-0.04925921188822654,0.009054718242395239
2015-08-03,-0.13871362297403342,-0.12213310435049453,-0.15668196589922934,-0.15785724613536076,-0.11788504346335114,-0.13898325274687084,-0.016850148396376316
2015-09-01,-0.038081852661890264,-0.05164584402616545,-0.04702521314081442,-0.04395827369352985,-0.014214319027946636,-0.03356561342099496,0.018080230605170486
2015-10-01,0.0941002505907896,0.09089219470706524,0.09286019536963382,0.07098139635595292,0.10136663742925436,0.11423325534088939,0.023341060633824157
2015-11-02,0.0690652218563012,0.05089474901454073,0.07453944523225982,0.0696432457865432,0.06953497128674721,0.08071965697100525,0.029824907956464516
2015-12-01,-0.015245977468612604,-0.049488334588942993,-0.030678482251181676,-0.0019601746248090993,-0.0012754669734050708,0.007302824064332708,0.0567911586532757
2016-01-04,-0.019038644734403174,-0.031834584430151525,-0.0128605107785058,-0.010172377987748546,-0.021759089447446266,-0.018477102778197516,0.013357481651954009
2016-02-01,-0.021097369256295496,-0.02951627609119468,-0.019305900682325877,-0.01673065000665396,-0.010907497524678634,-0.02890171634844114,0.0006145597427535399
2016-03-01,0.06401543258382358,0.0465315739056811,0.052876777715485296,0.06487741655516792,0.07124434640394249,0.08450500811251621,0.03797343420683511
2016-04-01,0.01542084930746827,0.015780415684853305,0.007029306761691631,0.01934844436534645,0.013943733833384132,0.02100234589206584,0.005221930207212535
2016-05-03,-0.044937388886777674,-0.06005144835960384,-0.049328306502479914,-0.03875180593973109,-0.024249520315463322,-0.05226569719357742,0.007785751166026422
2016-06-01,0.020978896085410287,-0.002527484762617738,0.010489597127758455,0.03028184126808557,0.03605367906975813,0.03076355964497501,0.03329104440759275
2016-07-01,0.018369747058417967,0.03570589440557017,0.021385468758701533,0.019021433676901258,0.01400146250304778,0.0017391983146697006,-0.03396669609090047
2016-08-01,0.050154387154520114,0.039387466960233014,0.06646362887482683,0.06577000671959847,0.046004956078963974,0.033145877138978284,-0.00624158982125473
2016-09-01,0.01347241471525974,-0.008407677437491174,0.026116531073438646,0.023935154351403733,0.016652680739391496,0.009065384849556005,0.01747306228704718
2016-10-03,0.013817105863306142,0.01337554362140718,0.02370417262868698,0.009385803460847773,0.013268621097120754,0.009412826547936409,-0.00396271707347077
2016-11-01,-0.029613944131957195,-0.02748893735354247,-0.024972896397008355,-0.03294648827242391,-0.03298887357791129,-0.0296636087329211,-0.0021746713793786288
2016-12-01,-0.007852783118257354,-0.017980036888306627,-0.0012527691758358961,-0.018976665372476886,-0.005122282269441718,0.004067838114774361,0.02204787500308099
2017-01-03,0.025337616707609135,0.029860962875911112,0.02655757008640902,0.020483503772936586,0.029093990631643255,0.02069205617114571,-0.009168906704765403
2017-02-02,0.021838630399914634,0.013004658586948867,0.024567199555192938,0.01944526697581412,0.023080341669357574,0.0291067126038724,0.016102054016923533
2017-03-01,0.059523055537504505,0.05889439582259492,0.0477608782141991,0.05287900708884168,0.05568616189129694,0.08223819298454638,0.02334379716195146
2017-04-05,0.028965267403373334,0.008809266044507493,0.012520035989887643,0.024810463613074155,0.03566653982591324,0.06299438460650697,0.05418511856199948
2017-05-02,-0.009996576934780814,-0.0326260156315145,-0.00650248040987162,-0.011236738404080921,0.00577373139924098,-0.005398989980250408,0.027227025651264093
2017-06-01,0.008337252746702987,0.0017127566482812951,-0.003304107811827528,0.008915179489618019,0.021534596977049996,0.012841517343308104,0.011128760695026808
2017-07-03,0.008583613829074301,0.013501936665916973,0.006723859755251938,0.00391774363999313,0.009430026155011371,0.009344502929198088,-0.004157433736718886
2017-08-01,0.018509523465406633,-0.004248224028507271,0.007050040393620905,0.029254200985719,0.024150678837352425,0.03630386172674721,0.040552085755254486
2017-09-01,0.03317327918884023,0.0125552854315637,0.04641237220104301,0.03280776553601932,0.03192614426142655,0.04229532214552372,0.02974003671396002
2017-10-02,0.016151964616921134,0.014591366983351336,0.008592736552076999,0.03122328822847441,0.006499229925782235,0.019949197086714016,0.0053578301033626805
2017-11-01,0.0232879634855538,0.0025496734272801892,0.0317871510316456,0.02738329915708859,0.02200832738163855,0.03275705979367416,0.03020738636639397
2017-12-01,-0.006089010202619194,-0.029036334503990867,-0.0043678183773820925,-0.010689063075750493,0.012316108138234999,0.0013021863325903271,0.030338520836581194
2018-01-02,0.014876522019850014,0.01857086733525582,0.016366270972129397,0.01741879892059972,0.012468704764334645,0.009552006624441936,-0.009018860710813885
2018-02-01,0.011591357569629595,0.00924478956816037,0.0020290348415054446,0.018325209098798385,0.011719671604557141,0.01657390580524095,0.007329116237080581
2018-03-01,-0.015972959576791512,-0.017011667993911267,-0.023744324515157282,-0.015063244907393752,-0.017349030472527626,-0.0066898716076783885,0.010321796386232878
2018-04-02,0.03835073797761296,0.03538183814511118,0.01463283497489196,0.0511829010461581,0.04631849529529723,0.044218915409833935,0.008837077264722756
2018-05-02,-0.044028156928371705,-0.0693699802228646,-0.052870407156563264,-0.030468732242316554,-0.026837588080414903,-0.04059407693969922,0.02877590328316538
2018-06-01,0.03985389729208977,0.025838445419098736,0.04440174355504997,0.03651784052342161,0.05666714022808134,0.03595355935558683,0.01011511393648809
2018-07-02,0.007882173992215682,-0.008584887345591322,0.030723417358945675,0.013555760863938041,0.010589727091106251,-0.006708317062380742,0.0018765702832105801
2018-08-01,-0.004383479170816155,-0.007416741668875181,0.0005986872350612718,-0.018840665851773436,-0.005375783474925938,0.00911710790643251,0.01653384957530769
2018-09-03,-0.04464417647017649,-0.04553792538548051,-0.05253344651001429,-0.04065541698161584,-0.03738464410196899,-0.04710944937180285,-0.0015715239863223415
2018-10-01,-0.02721393779959985,-0.023648686378260852,-0.023969574658857157,-0.026660168617640284,-0.02742574634612144,-0.034365512997119485,-0.010716826618858633
2018-11-01,-0.14069635667108285,-0.15423946401581343,-0.13054372031130854,-0.13292743494019968,-0.13726513699103665,-0.14845131638064124,0.005788147635172186
2018-12-03,0.10661143504336393,0.08661969258879641,0.09151164779998898,0.10373880900071507,0.1271136759642334,0.12411035297046592,0.03749066038166951
2019-01-02,-0.03139511237280806,-0.0340441593810644,-0.02376968884650392,-0.04605035502033676,-0.010792029735802134,-0.04229910714744561,-0.008254947766381207
2019-02-11,0.05992071215210429,0.05620024252639397,0.03988654524027803,0.07222597062282753,0.07177989429237898,0.05961681253246784,0.0034165700060738713
2019-03-04,0.04734202806440383,0.03754291944465777,0.043799795040527355,0.04972212464622398,0.041561914027006076,0.06414005612983781,0.026597136685180038
2019-04-01,0.030967434674413815,-0.024154539587485927,0.031222397506966978,0.029420454191617318,0.07645520889345785,0.042875780291263994,0.06703031987874992
2019-05-02,0.009282197876887287,0.009171113270293503,0.011340122162769205,0.015897792945255437,0.014510212081376482,-0.004505887572990242,-0.013677000843283745
2019-06-03,-0.05694288767365001,-0.07437684579089227,-0.06955715896099693,-0.06418347030681842,-0.05590644994315124,-0.020690513366391203,0.05368633242450106
2019-07-01,0.0359080308225615,0.019335662019708457,0.048680914009871616,0.02852209487312317,0.03522435501196,0.0478816453409725,0.028545983321264044
2019-08-01,0.010512386294410031,-0.008958173734973512,0.028167952069008784,0.007244932508541908,0.019759320984214727,0.006347899645258243,0.015306073380231756
2019-09-02,0.0004673720912192471,-0.026812919014624372,-0.0028349622907532304,0.011842939757423634,0.008585264308830595,0.011661223735124803,0.038474142749749175
2019-10-01,0.004871337798382225,-0.007851390176432679,0.04265563457779853,-0.002704667824827506,-0.01544705500348172,0.007923942937839894,0.015775333114272573
2019-11-01,0.028623797509545034,0.023158798981644,0.011917943244723256,0.0008708100310762351,0.06461967371933061,0.04298042872528359,0.01982162974363959
2019-12-02,0.009988158191960195,-0.026988848787640258,0.013979853953895867,-0.0073786264915471555,0.07669804676675972,-0.005529247959403549,0.02145960082823671
2020-01-02,0.04153107428922099,0.053385941693753054,0.03414119881465311,0.027272303002213748,0.03926277559949071,0.05337852624345435,-7.415450298704773e-06
2020-02-03,-0.09734034272981862,-0.10742624113307925,-0.1032691906055775,-0.07153032988607168,-0.08747640936499992,-0.11678028399842427,-0.009354042865345025
2020-03-02,0.015345992170515034,0.011484016557743839,0.029129834617236134,0.002033620328427379,0.015144015440258765,0.018944207821129846,0.007460191263386007
2020-04-01,-0.1620962936501442,-0.17823781823879747,-0.17294815564826016,-0.1630964329097877,-0.14873229651233333,-0.14747301581191502,0.030764802426882454
2020-05-04,0.16313459719371481,0.15652410733346073,0.1650130623157373,0.16944945036556883,0.1577468807549204,0.1669192005091944,0.010395093175733672
2020-06-01,0.0650509971328141,0.053909755327785344,0.06664872149391317,0.062355282792182255,0.0604388122243152,0.08188617458285874,0.027976419255073395
2020-07-01,0.06380884559012692,0.05791530991283529,0.06479254130405353,0.053412402474541085,0.05661141935951619,0.08621249361274716,0.028297183699911868
2020-08-03,0.012868695950998129,-0.014694001864849565,0.0034287120987562367,0.017321484659093098,0.01973146833769532,0.038566721043147595,0.05326072290799716
2020-09-01,0.04971981677648485,0.03388386021342265,0.036614372240028774,0.058361221265584746,0.05961059217007311,0.060110562883298475,0.026226702669875826
2020-10-05,0.004681165236913805,0.027448789329733818,0.004199675058731463,0.0024479455313950772,-0.009099588433052315,-0.0016874600013832657,-0.029136249331117085
2020-11-02,-0.0013001280609152236,-0.0029725182246457937,-0.005085621892497104,0.009226717983073151,0.0026412979615340866,-0.010247304426508766,-0.007274786201862973
2020-12-01,0.1052262101461184,0.09357097736003314,0.099277201611009,0.10588614495237339,0.11828994759735793,0.10915152593256151,0.015580548572528372
2021-01-04,0.05177652838649535,0.031723065730540484,0.059491818066287484,0.06375197298466023,0.08079831055178788,0.023187918390954628,-0.008535147339585856
2021-02-01,-0.06651055362796582,-0.08003652744583813,-0.07383180969164503,-0.06750138243679307,-0.06277075580501484,-0.04841229276053796,0.031624234685300165
2021-03-02,0.08635496710286157,0.06783052389214932,0.0887624650677941,0.0831944880346455,0.09975402776885876,0.09221473969751773,0.02438421580536841
2021-04-01,0.09122306951474488,0.062014808186455835,0.07380757993023904,0.09030834709640348,0.10970247561751419,0.12028839507557228,0.05827358688911644
2021-05-03,0.07610162279055646,0.05967371630180271,0.07457740974175149,0.07402906758200473,0.09536814511248204,0.07694780754094674,0.01727409123914403
2021-06-01,-0.043861404172722586,-0.06653267480513443,-0.050204316744510716,-0.043549937562817324,-0.027792124739885866,-0.031173708451962125,0.0353589663531723
2021-07-01,0.055633639629049894,0.007478655055884105,0.028317520051968397,0.07587397799717738,0.0608078328302592,0.105566514297246,0.0980878592413619
2021-08-02,0.015080743443983287,-0.003057666036918336,0.0028111211864529275,0.02695673192786859,0.047647332998574606,0.0010461971439386507,0.004103863180856987
2021-09-01,-0.02530618362222831,-0.02950194071052831,-0.020770100601325194,-0.015187438021203401,-0.029063705229042523,-0.03195024067630903,-0.002448299965780717
2021-10-01,-0.04260784851595752,-0.028495866627453657,-0.02872247522678648,-0.040649062509653826,-0.05421660690420645,-0.06103973419724707,-0.03254386756979341
2021-11-01,0.05281783208206812,0.03700790836579957,0.05986268344028857,0.04575859832637592,0.08753124247206026,0.03402572120284858,-0.0029821871629509902
2021-12-01,0.03843424780871278,0.005809918535324675,0.04346848864871606,0.06122797589274461,0.03527002146387007,0.046394834502908454,0.040584915967583776
2022-01-03,0.04045259273281047,0.03141373069011547,0.04724352268651165,0.039817558865590894,0.03992901869413572,0.043892070283533736,0.012478339593418264
2022-02-07,-0.04523925374633015,-0.03928106270396368,-0.03351490659230814,-0.039905254866994,-0.057075405031017205,-0.056388555044816116,-0.01710749234085244
2022-03-01,0.01986001757732995,0.001866714432737978,0.018686256710537186,0.02444170864632091,0.022775241907065272,0.03155727678802975,0.02969056235529177
2022-04-01,0.0013655693407192688,-0.008051196001697104,-0.0008647852439272095,-0.00636723312732542,0.0026538201531593995,0.019457240923386673,0.027508436925083778
2022-05-03,-0.047065171589877136,-0.07104653120042753,-0.03919053156715343,-0.05428594697252917,-0.0373577865765054,-0.03348856027965357,0.03755797092077396
2022-06-01,0.017236957110373423,0.003725538251674152,0.015167183251162527,0.017846944161824037,0.021466444756519692,0.02806106183104463,0.02433552357937048
2022-07-01,-0.11057540923605205,-0.1068031920211085,-0.11163000846589363,-0.11588404339064214,-0.09727517994945581,-0.12120856253914301,-0.014405370518034519
2022-08-01,0.07167850161656325,0.05737195862282078,0.06948083446549133,0.06595619378789068,0.07179637434744061,0.09378714685917286,0.03641518823635208
2022-09-01,0.04364066484856761,0.06145123727068614,0.024485061529260763,0.02655138912930407,0.05274976502315673,0.05290268573606106,-0.008548551534625082
2022-10-03,-0.08663780682620269,-0.09270054547771049,-0.09174093559030254,-0.08334721969478337,-0.08207360789590626,-0.0832904216480502,0.009410123829660291
2022-11-01,-0.02106319604558373,-0.02005165975069924,0.007918731176640765,-0.02392695152036145,-0.023720760436847337,-0.04537675919766967,-0.02532509944697043
2022-12-01,0.11757328836366734,0.12369182931316318,0.11924479702020581,0.09543742951823804,0.11911174283795005,0.13040095935112667,0.006709130037963487
2023-01-03,-0.02224481988922923,-0.023912816252966422,-0.02822308951732292,-0.012776732174853301,-0.017768600423627566,-0.028484416091484752,-0.00457159983851833
2023-02-01,0.045313325024409164,0.05141271367956199,0.04543996579754222,0.04270721038924022,0.04248003710378267,0.04452669815191873,-0.006886015527643258
2023-03-01,0.0449858254775857,0.028342514077439936,0.028788823454022002,0.04298604082091935,0.055247739137497975,0.06967069779163994,0.0413281837142
2023-04-06,0.029241179584840373,0.018559840227660003,0.019709669729081416,0.020563872827440523,0.03543650333889031,0.0519360118011296,0.033376171573469594
2023-05-02,0.024427346116904107,0.0038105625734154683,0.0012245159308439692,0.03310260961678466,0.03862898599274962,0.045489228629937734,0.04167866605652226
2023-06-01,0.03447951957110365,0.005044960008714795,0.02855536769903891,0.03431629391577695,0.02870209594999433,0.07577792574599716,0.07073296573728237
2023-07-03,0.05111043852610517,0.028449288252542643,0.043157335697663564,0.05742480623827494,0.06550528053889786,0.06109051782606755,0.03264122957352491
2023-08-01,0.0014863751688843694,-0.002352744754962971,0.01503317751787753,-0.0028221686316013753,-0.0011154637036204977,-0.0013358294607302998,0.0010169152942326712
2023-09-01,-0.018149341404834225,-0.022798516379426953,-0.01552631316727105,-0.02993184072450631,-0.017446157931589358,-0.0050438788213774425,0.01775463755804951
2023-10-02,0.005620098596822536,0.00635751790255788,0.006555829822076949,0.0063728008611098255,0.0017676658554682066,0.0070422093349862755,0.0006846914324283955
2023-11-01,-0.02829079756676076,-0.029694494425785176,-0.031216021329504327,-0.032015073995006436,-0.03481283554649965,-0.013715562537008204,0.01597893188877697
2023-12-01,0.09723763728818426,0.09175099726446032,0.09491631463500205,0.0940835686169279,0.09161781791665556,0.113853995177836,0.02210299791337568
2024-01-02,0.00963269769341107,0.021587708487775765,0.003710518139452347,0.004757702656475345,0.015554478086442294,0.0025530810969096036,-0.01903462739086616
2024-02-01,-0.001467176321775825,-0.0009774925737759518,-0.02192688277212133,0.004095091746542744,-0.004721237975148212,0.016088490842609597,0.017065983416385547
2024-03-01,0.05418566109848019,0.03694321791014253,0.03727609407304696,0.057408815660716886,0.07065638595948534,0.0686411482615127,0.03169793035137017
2024-04-01,0.016677235699442357,0.004498681123523542,0.01676594406693844,0.017279809493967964,0.014828352966465735,0.030084610463719134,0.02558592934019559
2024-05-02,0.03290761157602227,0.014463569491577687,0.013424081886321123,0.027962018286111612,0.03937368974316132,0.0693146984729396,0.05485112898136191
2024-06-03,0.04976421224773184,0.04679688314441404,0.07876935663180726,0.035260713206277564,0.04291242487977039,0.044998329933622905,-0.001798553210791136
2024-07-01,0.024852521251748937,0.02092121323790607,0.01432252436161054,0.017320909108555122,0.02580625544765337,0.045848910852205986,0.024927697614299915
2024-08-01,0.006978488885762758,0.029157638413482238,0.00576797173489267,-0.01463327842873513,-0.00614838483496476,0.02054539495551676,-0.008612243457965477
2024-09-02,-0.009047220033894372,-0.013255101588451348,-0.018132010901582715,0.0014797242286596632,0.005294015704558747,-0.02056358747634972,-0.007308485887898373
2024-10-01,-0.004577229182377028,-0.019805116549663406,0.00249335747667328,0.0032480149480322356,0.013526550310773251,-0.02230449048332318,-0.0024993739336597737
2024-11-01,-0.017051313808623573,-0.01577931496955587,-0.019174263589918892,-0.0183960148900154,-0.018650938474595886,-0.013263900868045811,0.002515414101510058
2024-12-02,-0.016332046960912804,-0.014284708918721713,-0.022925849915467297,-0.02156969959416415,-0.012112422678059443,-0.010812329176415841,0.0034723797423058724
2025-01-02,-0.02351469041208862,-0.030753325822816487,-0.031873569251029486,-0.017541016032197924,-0.018828470002981077,-0.018598932013500467,0.01215439380931602
2025-02-03,-0.02024717822103242,-0.024256026174221134,-0.011233398489986241,-0.01821908809686657,-0.013953063158736585,-0.03348209895165672,-0.009226072777435586
2025-03-03,0.05540424242799838,0.04773257462182028,0.06255050279906348,0.04993729329587461,0.05398048388904293,0.06286742298085429,0.01513484835903401
2025-04-01,-0.07069959862394368,-0.08508881317128539,-0.06992998768527176,-0.06717510598185356,-0.05707688191431178,-0.07422720436699587,0.010861608804289519
2025-05-02,-0.05144517728235921,-0.06859449207324,-0.05844669739142596,-0.044885864199350776,-0.04681128311341022,-0.03846274675186679,0.030131745321373214
2025-06-02,-0.0038477654972584436,-0.013050136723513255,-0.020171508734471634,-0.008640472389046909,0.017180652924136522,0.005442131507249001,0.018492268230762256
2025-07-01,0.011394100756323645,0.00028851787978276207,0.004780496397225906,-0.0038930970216914168,0.027108645694246244,0.02875365780081412,0.028465139921031356
2025-08-01,0.011266276681467173,-0.005855554329935896,0.0033071491724216235,0.01976037515344549,0.02047450206326851,0.018753967596616412,0.02460952192655231
2025-09-01,0.05079675491899668,0.021049051691795273,0.03795141237266016,0.04801519884414707,0.06705923388672665,0.07991287516032433,0.05886382346852906
2025-10-01,0.012084489075515908,0.009668826183295117,0.0013652424972218893,0.020833769676285505,0.010099455143205687,0.018469792258736323,0.008800966075441206
2025-11-03,-0.0017629033915695198,-0.01346760923798822,-0.015936686339402033,-0.010740885044277853,0.020966958000148764,0.01043464327486216,0.02390225251285038
2025-12-01,-0.00986565391678981,-0.0029338770584165,-0.0010728495547931201,-0.017329301446669727,-0.01776080887466194,-0.010225959177431389,-0.007292082119014888
